business_id,postal_code,stars_x,review_count_x,is_open,RestaurantsTakeOut,NoiseLevel,Caters,RestaurantsReservations,BusinessAcceptsCreditCards,GoodForKids,RestaurantsPriceRange2,OutdoorSeating,RestaurantsDelivery,HasTV,RestaurantsAttire,Alcohol,RestaurantsGoodForGroups,BikeParking,WiFi,BusinessParking_garage,BusinessParking_street,BusinessParking_validated,BusinessParking_lot,BusinessParking_valet,Ambience_touristy,Ambience_hipster,Ambience_romantic,Ambience_divey,Ambience_intimate,Ambience_trendy,Ambience_upscale,Ambience_classy,Ambience_casual,GoodForMeal_dessert,GoodForMeal_latenight,GoodForMeal_lunch,GoodForMeal_dinner,GoodForMeal_brunch,GoodForMeal_breakfast,review_id,stars_y,user_id,useful_x,funny_x,cool_x,review_count_y,useful_y,funny_y,cool_y,fans,average_stars,compliment_hot,compliment_more,compliment_profile,compliment_cute,compliment_list,compliment_funny,compliment_writer,compliment_photos,category_Casual Dining & Drinks,category_Diverse Cuisine & Entertainment,category_Health & Lifestyle,category_Nightlife Essentials,category_Traditional Comfort Foods,category_Sophisticated Eats,days_used,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
yPSejq3_erxo9zdVYTBnZA,93101,4.5,3834,1,True,average,True,False,True,True,2.0,True,True,True,casual,full_bar,True,True,no,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,q-bMzPzEHeFPCW9XoWtUzw,5.0,JERC8NSN71dksZgtLCzI8A,0,0,0,10,1,0,1,0,4.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2311,0.13209383299736246,-0.0295668741776299,0.03687568979457756,0.0020771259453913568,-0.03126306835255305,-0.061938888758827956,0.007571015524812926,0.033991907376843815,0.000846570354085233,-0.013783206720491095,0.01322581793208034,-0.030714819352916055,-0.007516475430690979,0.010158969917990208,0.023775326662926363,0.003168560279740778,-0.06372445477492936,-0.024859960459187716,0.033191968929456,-0.03396416018433672
yPSejq3_erxo9zdVYTBnZA,93101,4.5,3834,1,True,average,True,False,True,True,2.0,True,True,True,casual,full_bar,True,True,no,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,Nhy4bHFhYg-ItgaNmUtjSQ,4.0,tbI8YO0O51Mrm_yIiD9Ptw,42,24,44,669,16859,8778,15739,343,4.24,605,68,24,8,2,1229,271,586,0,1,0,0,0,0,3238,0.20916627331009163,-0.12144902942703488,0.08435351102944337,-0.04586471101399147,-0.056975951958003285,-0.03687880129785339,-0.07138687992074409,0.024177578723985935,0.0006680247479987831,-0.02057506858370641,-0.031802827289390205,0.07010401466222058,-0.08246799565698001,-0.04403540492160873,0.08007472923927289,-0.07697765946693742,-0.024564698562285554,0.08301302311632348,0.05910185347299963,-0.03256758993114134
yPSejq3_erxo9zdVYTBnZA,93101,4.5,3834,1,True,average,True,False,True,True,2.0,True,True,True,casual,full_bar,True,True,no,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,kGL_ur7z4GsmN4bImtX5iQ,4.0,RKhne-i6MFDqTgPjJAG9YA,0,0,0,7,7,1,0,0,2.43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3952,0.1791527429830013,0.08953554765464797,-0.03137829850703642,-0.05052174284081599,-0.029747729261627,0.013347485069557033,0.03228830027252681,0.051060937655894235,0.04340731793304578,0.03944434523480251,0.022088015570969042,-0.012540868438335566,-0.08898163425172902,-0.041334127728751606,0.020320641639401477,-0.013105372704725648,0.06414620100676256,0.06588847304371256,-0.0152476878473124,-0.04349147315361872
yPSejq3_erxo9zdVYTBnZA,93101,4.5,3834,1,True,average,True,False,True,True,2.0,True,True,True,casual,full_bar,True,True,no,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,XY5sqmE7S2aHiZB9sZwRQQ,5.0,B5s_DCLVrBLrL8U6TEVlwA,2,0,2,792,1893,807,815,62,3.77,20,9,7,1,0,45,41,9,0,1,0,0,0,0,4746,0.24582120296301002,-0.06373564608464242,-0.057697637741343455,-0.034171651081825134,0.029220000771107712,0.038050277800955025,0.03511128345027372,-0.050445929739671415,0.013718774021718151,0.03503447427565251,0.058433377185938384,-0.035195680185327954,-0.0021767351335304176,0.03168559256487862,-0.016101672136257815,-0.014503401745056566,0.06336040864482598,0.011501975503593822,-0.013404961209232832,-0.04711029436496199
yPSejq3_erxo9zdVYTBnZA,93101,4.5,3834,1,True,average,True,False,True,True,2.0,True,True,True,casual,full_bar,True,True,no,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,YQ4x9mbKh-qDM7JKA-xj1Q,5.0,B5s_DCLVrBLrL8U6TEVlwA,0,0,0,792,1893,807,815,62,3.77,20,9,7,1,0,45,41,9,0,1,0,0,0,0,4746,0.2225830997625619,0.09229016173610421,-0.02414994358396387,-0.025060530307129972,0.02747330647576615,0.06796092961880949,-0.02704785772409708,-0.0719034613763376,0.028008853714228357,-0.029291305503314106,0.047439238182699246,-0.0024574377087658987,0.07922943690369448,0.037522206270367314,-0.04440737384753266,-0.04288662351108098,-0.04705097321287286,0.008839408463583878,0.0937590328655866,-0.07529949789263302
yPSejq3_erxo9zdVYTBnZA,93101,4.5,3834,1,True,average,True,False,True,True,2.0,True,True,True,casual,full_bar,True,True,no,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,LWK1WonDX7EdcxqrgCZGGg,4.0,hu53X0AgSKMt8UuHjp5ZLw,3,2,2,672,10060,4457,9375,711,4.19,380,45,27,10,2,1029,214,960,0,1,0,0,0,0,2478,0.12694804554186745,0.0640843123482167,0.019221041125652177,-0.0047584140425181096,0.011407435955595301,0.04495502203933917,-0.012377471975734647,0.005886354042264367,0.0568201357254696,-0.034955536905151,-0.06706289608277638,0.003861387297307474,-0.03635257032519812,-0.019105852106605613,-0.03105297305620998,-0.013102261361266942,-0.017640453396541,0.030365098889581353,0.01706785695759662,-0.028775218354579975
yPSejq3_erxo9zdVYTBnZA,93101,4.5,3834,1,True,average,True,False,True,True,2.0,True,True,True,casual,full_bar,True,True,no,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,zoI2PQ9JuwhpHqFvYha0sQ,5.0,PA7wh5pQK6NuqlxTGXyvYA,0,0,0,176,97,27,50,5,4.53,0,0,1,0,0,3,3,0,0,1,0,0,0,0,4099,0.15965456639214048,-0.026381068899231273,0.00939890401732371,-0.029127279344045864,0.022424047599889405,0.05887621024619204,0.01529858296879,-0.003308212593244471,0.024240928371370866,-0.021929938963809324,-0.025732801663783864,-0.047093381199769746,-0.0944702972291658,-0.02938371304584453,0.008340656266446485,-0.052350168093000055,-0.007974759179370756,0.04626392549602965,0.034561590526676816,-0.06762113451718445
yPSejq3_erxo9zdVYTBnZA,93101,4.5,3834,1,True,average,True,False,True,True,2.0,True,True,True,casual,full_bar,True,True,no,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,Cx1TWnxXAy3BcjP7n79q2w,5.0,VAOIFFySx4iz3Z4_ZmgLug,0,0,0,722,481,120,94,6,3.45,1,0,0,0,0,2,2,0,0,1,0,0,0,0,3693,0.21966758871723915,0.032194638599254206,0.239690343194525,-0.02894301567857307,0.06231048867624638,0.0767843694429428,-0.00618338173778741,0.06975623494524066,0.07553575014152353,0.07004427414439889,-0.0861631949219723,0.006325660351565805,-0.00577958678732054,-0.07563926394273723,-0.05416436110721911,0.008564826468937602,0.0073547986628134596,0.052453300035341495,0.09617266983469852,-0.059951763040206545
yPSejq3_erxo9zdVYTBnZA,93101,4.5,3834,1,True,average,True,False,True,True,2.0,True,True,True,casual,full_bar,True,True,no,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,Canb1uxc7xdYTjXmQhq_0Q,5.0,rRdzeTjqrXs99agiI8Anig,1,1,1,146,175,38,68,2,4.16,0,1,0,0,0,4,1,3,0,1,0,0,0,0,3692,0.15065848896489545,0.04373469913394267,0.05143931266926277,0.023636436899573236,0.041021315383802354,-0.004513594962461302,0.008000868362043272,0.0205407171377639,0.12899863914798868,-0.03741092132330037,-0.0038930640948852497,0.036947161636442544,-0.03784796958294354,-0.08741158674715016,-0.03111423241411367,0.11115096689092821,0.10551575493392806,0.029727212128281097,-0.061585908124695436,-0.08309915133047094
yPSejq3_erxo9zdVYTBnZA,93101,4.5,3834,1,True,average,True,False,True,True,2.0,True,True,True,casual,full_bar,True,True,no,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,cqZW0rVcYUNmjSgrEXgz-g,4.0,UaPKX1z-pAl7gegTK6DfyA,0,0,2,630,847,297,435,61,4.24,6,1,1,0,0,9,7,9,0,1,0,0,0,0,4589,0.12848515840732314,-0.04616751897597593,0.023461184241081737,-0.002087016543079011,0.036216626451849636,0.03396939814188479,0.05721691255677153,-0.040400080559821284,-0.006948792656369059,-0.022319873380173477,0.01904332764827652,-0.06204407524284601,-0.025084254608067225,-0.004294570712455848,-0.06471940812158992,-0.008413187732248452,-0.00105806079854638,0.028560549940192633,0.036531198799832534,-0.018256416708212448
yPSejq3_erxo9zdVYTBnZA,93101,4.5,3834,1,True,average,True,False,True,True,2.0,True,True,True,casual,full_bar,True,True,no,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,xqCfmTZy0A1Bah46rHt0ZQ,5.0,bgAwpv9WxE4-txsUd2jasQ,0,0,2,759,2501,1193,1760,113,4.06,28,5,4,1,0,48,37,41,0,1,0,0,0,0,2808,0.27218691849571,0.04826065332081324,0.35671727125604774,-0.11268992650388368,-0.017013305128631414,0.18805493660498718,-0.0742054875164381,0.007179813896611488,-0.11131363750896331,0.03169991854806767,-0.08935202354935814,0.04140941865796389,0.025856818763702678,0.059484157894792354,0.006373241587197806,-0.059133284194621494,0.04725813123122788,-0.00567990704489765,-0.05285465358933977,-0.027717190870234387
yPSejq3_erxo9zdVYTBnZA,93101,4.5,3834,1,True,average,True,False,True,True,2.0,True,True,True,casual,full_bar,True,True,no,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,iaiLodOERsuIyHeUy3WCiQ,5.0,0bB97VkdPlPhvajCTffgIQ,0,0,0,53,22,10,3,1,3.7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3981,0.17741278697109295,-0.01621304451701168,0.12421684085457302,0.00011061831469123007,0.03926826042257114,0.021822928832483865,-0.029947925442071616,0.007325175900822234,0.07670376836600472,-0.062330336472217716,-0.0395946937111832,0.06377850855432567,-0.06662442433954906,-0.09821555217567492,-0.008239110594803652,-0.06733220733519651,0.0028595675170134333,0.06887727897535526,0.0948354914347739,-0.024111877336570213
yPSejq3_erxo9zdVYTBnZA,93101,4.5,3834,1,True,average,True,False,True,True,2.0,True,True,True,casual,full_bar,True,True,no,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,g6V8RUkt92XSTmJqnVshYw,5.0,e0eSpD5TJzQJwWYHJNdgfQ,0,0,0,26,27,3,7,0,4.15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3794,0.18946437849517628,0.07761727621395262,-0.0035911660631580853,-0.05831156326248587,-0.0182753107159785,0.07852968262480191,0.06150463223479285,-0.003934125670593528,0.040266928720408664,0.05035504535210038,0.01711554855081618,0.0304076326196614,-0.13330818577025713,-0.048839414394895204,0.05435219955250512,0.02928113431426331,0.1260430802914531,0.1254463030115925,0.007906681559850748,-0.122643945723262
yPSejq3_erxo9zdVYTBnZA,93101,4.5,3834,1,True,average,True,False,True,True,2.0,True,True,True,casual,full_bar,True,True,no,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,uOrlpguaeMYblnxGKPwFWQ,2.0,x1ZeQbGxfTPZ2BM0VcWs9w,5,2,4,467,2635,1001,2158,46,4.44,7,6,2,1,0,41,29,20,0,1,0,0,0,0,3587,0.1664666037739193,-0.06530268958243811,-0.03604124123249839,-0.035144862161811,0.031284657315905295,0.04500764409654121,0.015331431147825226,-0.005944814343327565,0.026969358437865142,0.014216371770916706,-0.0011296643244834387,0.019384032936941166,-0.03845768201987581,0.016637811718115483,-0.008565156256610798,-0.011944431192602448,0.007893539536394137,0.006171746222802017,-0.009243669522356763,0.019647389602225517
yPSejq3_erxo9zdVYTBnZA,93101,4.5,3834,1,True,average,True,False,True,True,2.0,True,True,True,casual,full_bar,True,True,no,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,2iTUvdAKXhW09u33vPCCIQ,2.0,ZDeSEn0ikukDWMy0rXTOnA,2,0,1,70,42,7,13,1,4.09,1,0,0,0,0,2,1,1,0,1,0,0,0,0,2213,0.20455689197356838,-0.04010661041889038,0.12079255351291526,-0.049713037748937906,-0.012212507390746275,0.011059965950152819,0.0018660517408554311,0.05673238999866383,0.1083196890927526,0.05245873968197268,-0.015825658551644622,-0.014238147788808619,-0.08607645010578581,-0.041636944410604594,-0.08144065298318294,-0.028990006237748493,-0.033714437594946405,0.08706542006280442,0.027044354848534194,-0.05616170574205206
yPSejq3_erxo9zdVYTBnZA,93101,4.5,3834,1,True,average,True,False,True,True,2.0,True,True,True,casual,full_bar,True,True,no,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,is-aYyyNOfpvNZ6HfX5n5g,1.0,1nOFMKkjFXi2ri-C9LXBHA,3,3,0,43,57,10,22,2,3.29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1970,0.21284075035257669,-0.023098619055313213,0.12442089688816961,-0.029287149314097302,0.028752872615957464,0.09108276926338353,-0.03200506576199535,-0.04109066823903249,-0.017317459801427532,0.08313741164667858,-0.026368545960987342,-0.0505385402250333,-0.00785114385806187,0.0630238323288818,0.0020595415320308922,-0.01949071546715541,0.04191024461652754,-0.004690983675756051,-0.0013937578163266077,0.049808739330094415
yPSejq3_erxo9zdVYTBnZA,93101,4.5,3834,1,True,average,True,False,True,True,2.0,True,True,True,casual,full_bar,True,True,no,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,gdfE2L4B9Qr1atVfufArAA,5.0,WZpYPnLDrF9ZLD_oSVzJLA,0,0,0,82,94,30,25,5,3.93,1,1,1,0,0,1,2,13,0,1,0,0,0,0,3233,0.21296951381279408,0.0737007594091493,0.13149221661133587,-0.009500802117852529,-0.0597857112377395,-0.0020237609490323253,0.03393406863845287,0.04480572025369619,0.053311445013035676,-0.044560581995979974,0.04195416818472344,-0.002043434359802196,-0.027006331785417056,-0.10675653463662012,0.024293393581204283,-0.014175792722532155,0.015515904394380416,0.055100489723449615,0.04349046556434083,-0.03809365131016926
yPSejq3_erxo9zdVYTBnZA,93101,4.5,3834,1,True,average,True,False,True,True,2.0,True,True,True,casual,full_bar,True,True,no,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,NYtzG4BVf3Mi3VvZBk8nDA,5.0,lk3sSgKRRUfgOWUqprIeog,0,0,0,173,227,57,165,14,4.47,2,6,4,1,0,29,13,8,0,1,0,0,0,0,2941,0.06855170648199023,0.04114741001501088,0.07577665293482987,0.034139504421280734,0.025999327425779397,-0.002177616875154026,0.08145347724891451,-0.08683335674614268,0.04230365069452531,-0.058611317373508755,0.06862661844239168,-0.0210141284540026,-0.05569153909330451,-0.08375731844679883,0.031609734952575824,-0.1309200231926816,-0.07820691737527977,0.033273077445564,0.036395283961029215,0.09896148096184079
yPSejq3_erxo9zdVYTBnZA,93101,4.5,3834,1,True,average,True,False,True,True,2.0,True,True,True,casual,full_bar,True,True,no,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,XWRS_jnd6-AbE7SI-jn34w,5.0,53P8nUaLuLq2TnPNEl130Q,0,1,0,201,182,53,60,9,4.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3276,0.18139127422956355,-0.03597518911187965,0.14322707284782227,0.018070332048230164,0.037666705784089614,-0.0351637034611825,-0.04371362515840717,0.03285204158353258,-0.018863289336410405,0.024967224325017932,-0.03370266836597187,-0.027381629139961804,-0.05266880232079622,-0.039605397073888125,-0.02979982080100363,-0.01448017202227209,-0.05162649736617075,0.06919202638951628,0.019980506770722595,-0.07284848999458446
yPSejq3_erxo9zdVYTBnZA,93101,4.5,3834,1,True,average,True,False,True,True,2.0,True,True,True,casual,full_bar,True,True,no,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,5abmEGapRiMCKAJJLDctnw,5.0,mJ6yNAm5x5-lyW7mkHmNFg,0,0,1,204,81,16,22,0,3.72,3,0,0,0,0,3,0,2,0,1,0,0,0,0,4113,0.19732020558470342,-0.008672590770720657,-0.059427746263267425,-0.0746177090008563,0.01030220199845583,0.038466262725419635,-0.0026809186349595706,0.027061136593376466,0.056508609753433976,0.03174665761292754,0.028306206772357876,0.027038725643539697,-0.006360840259556122,-0.009092082552042557,0.031365729236867375,-0.04336579624666986,0.031710703023621584,0.09974901781347122,0.062437099009115975,-0.045737463171709174
yPSejq3_erxo9zdVYTBnZA,93101,4.5,3834,1,True,average,True,False,True,True,2.0,True,True,True,casual,full_bar,True,True,no,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,JxHGqorcr2brnRPI6vc8Pw,5.0,lRHqZwg03ybkEvsEIfnBAg,1,0,0,26,18,1,6,4,4.27,1,0,0,0,0,2,1,1,0,1,0,0,0,0,2813,0.23201885738736783,0.0013430757394204086,0.09846358098648861,0.009659948497783408,0.11786073783999157,0.05635405954565783,-0.029015203253122762,0.023712425962939186,0.0207769088278312,0.010891600255595496,-0.013352733756848431,-0.0403790069731044,-0.022413994152293767,-0.022044386919469264,0.058030918995092905,-0.03883812886519564,-0.04245298877072915,-0.03133469189358066,0.019259740071437364,-0.019496873365988352
yPSejq3_erxo9zdVYTBnZA,93101,4.5,3834,1,True,average,True,False,True,True,2.0,True,True,True,casual,full_bar,True,True,no,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,Bvz41t2GVJ-5vNPHasqqPQ,4.0,_jqTa-3-fqmBxnkANJHtFw,1,1,1,1151,4263,1843,3350,96,4.2,19,4,3,2,2,101,41,28,0,1,0,0,0,0,4077,0.352554675581619,-0.10893818269639675,0.1128229151119003,-0.02194996323710811,-0.042120445678633406,-0.03460731261017628,-0.040889492042833035,-0.06339819901294054,0.04812334237385292,-0.007964503032219943,-0.024757046567572754,0.00010891463554565792,-0.0861341558568026,-0.03530803789365336,0.043222866890377847,-0.05857286715385745,-0.01572151385783296,0.1255582901244007,0.056710683839492224,-0.06421197716211414
